Date;CNY;JPY;KRW;USD
06-Dec-2007;7.4205;110.96;923.1;1
07-Dec-2007;7.4091;111.34;922.9;1
10-Dec-2007;7.3953;111.6;919.9;1
11-Dec-2007;7.3797;111.9;921.4;1
12-Dec-2007;7.3647;110.9;923.8;1
13-Dec-2007;7.3568;111.94;926.6;1
14-Dec-2007;7.3589;112.5;924.5;1
17-Dec-2007;7.379;113.17;927.7;1
18-Dec-2007;7.3751;113;932.5;1
19-Dec-2007;7.3698;113.25;;1
20-Dec-2007;7.3649;113.3;939.7;1
21-Dec-2007;7.3572;113.05;941.2;1
24-Dec-2007;;;943.8;1
26-Dec-2007;7.3298;114.2;938.3;1
27-Dec-2007;7.3079;114.25;938.9;1
28-Dec-2007;7.3046;114;938.9;1
31-Dec-2007;;;938.2;1
02-Jan-2008;7.2996;;938.2;1
03-Jan-2008;7.2775;;934.5;1
04-Jan-2008;7.2779;109.15;938.9;1
07-Jan-2008;7.2695;108.98;937.3;1
08-Jan-2008;7.2791;109.26;941.7;1
09-Jan-2008;7.2723;109.65;939.2;1
10-Jan-2008;7.2805;110.05;939.8;1
11-Jan-2008;7.2672;109.55;935.6;1
14-Jan-2008;7.2566;;936.2;1
15-Jan-2008;7.2454;107.82;937.1;1
16-Jan-2008;7.2418;106.75;935.1;1
17-Jan-2008;7.2545;107.05;938.6;1
18-Jan-2008;7.2571;107.1;945;1
21-Jan-2008;7.2598;106.7;947.7;1
22-Jan-2008;7.2556;105.9;946.9;1
23-Jan-2008;7.235;107.05;954.3;1
24-Jan-2008;7.2293;106.55;951;1
25-Jan-2008;7.2065;107.13;949.6;1
28-Jan-2008;7.1996;106.83;946.6;1
29-Jan-2008;7.202;106.8;948.6;1
30-Jan-2008;7.1998;106.8;946.7;1
31-Jan-2008;7.1853;106.36;943.9;1
01-Feb-2008;7.1903;106.37;945.5;1
04-Feb-2008;7.1923;106.8;943.4;1
05-Feb-2008;7.1846;106.73;942;1
06-Feb-2008;7.1846;106.55;;1
07-Feb-2008;;106.35;;1
08-Feb-2008;7.1846;107.34;;1
11-Feb-2008;7.1846;;942.1;1
12-Feb-2008;7.1846;106.94;945.5;1
13-Feb-2008;7.1952;107.18;945.4;1
14-Feb-2008;7.189;108.22;944.6;1
15-Feb-2008;7.1763;107.85;944.6;1
18-Feb-2008;7.1667;107.85;946.2;1
19-Feb-2008;7.1574;108.18;945.2;1
20-Feb-2008;7.1452;107.9;944.3;1
21-Feb-2008;7.1503;108.1;944.6;1
22-Feb-2008;7.1463;107.48;947;1
25-Feb-2008;7.146;107.3;949;1
26-Feb-2008;7.1505;108.05;947.4;1
27-Feb-2008;7.1455;107.06;946.8;1
28-Feb-2008;7.1209;106.3;943.6;1
29-Feb-2008;7.1058;104.73;937.3;1
03-Mar-2008;7.1058;103.05;937.8;1
04-Mar-2008;7.1175;103.4;945.3;1
05-Mar-2008;7.1172;103.4;946.9;1
06-Mar-2008;7.1168;103.78;947.2;1
07-Mar-2008;7.109;102.84;949.3;1
10-Mar-2008;7.108;102;957.3;1
11-Mar-2008;7.1029;101.62;959.3;1
12-Mar-2008;7.1069;103.05;973.8;1
13-Mar-2008;7.097;100.4;967;1
14-Mar-2008;7.0882;100.17;980.5;1
17-Mar-2008;7.0815;97;988.3;1
18-Mar-2008;7.087;97.2;1021.7;1
19-Mar-2008;7.0648;99.55;1019.8;1
20-Mar-2008;7.0512;;1010;1
21-Mar-2008;7.0593;99.55;1003.1;1
24-Mar-2008;7.0518;99.84;1004.9;1
25-Mar-2008;7.0436;100.7;1000.2;1
26-Mar-2008;7.0252;99.85;985.3;1
27-Mar-2008;7.013;98.8;984.6;1
28-Mar-2008;7.0137;99.5;993;1
31-Mar-2008;7.019;100.1;991.7;1
01-Apr-2008;7.0218;99.83;991.6;1
02-Apr-2008;7.0292;101.77;985.8;1
03-Apr-2008;7.0192;102.75;977.8;1
04-Apr-2008;;102.5;974.8;1
07-Apr-2008;7.002;102.4;976;1
08-Apr-2008;7.0015;102.3;974.6;1
09-Apr-2008;7.0025;102.33;;1
10-Apr-2008;6.992;101.1;975.5;1
11-Apr-2008;7.0012;101.9;975.7;1
14-Apr-2008;6.9993;101.42;979.7;1
15-Apr-2008;6.9963;101.13;978.3;1
16-Apr-2008;7.0047;101.85;989.5;1
17-Apr-2008;6.9895;102;992;1
18-Apr-2008;7.0006;102.55;1000.7;1
21-Apr-2008;7.0078;103.9;1000.3;1
22-Apr-2008;6.9912;103.05;993.6;1
23-Apr-2008;6.9837;103.03;994.6;1
24-Apr-2008;6.989;103.35;996.8;1
25-Apr-2008;6.9949;104.33;993;1
28-Apr-2008;6.998;104.7;994.3;1
29-Apr-2008;6.9898;;996.5;1
30-Apr-2008;7.0002;104.08;999.7;1
01-May-2008;;103.7;;1
02-May-2008;;104.63;1002.6;1
05-May-2008;7.0016;;;1
06-May-2008;6.9888;;1006.9;1
07-May-2008;6.9848;104.86;1012.9;1
08-May-2008;7.001;104.82;1021;1
09-May-2008;7.0005;103.5;1043.2;1
12-May-2008;6.982;102.87;;1
13-May-2008;6.9887;103.9;1047.4;1
14-May-2008;6.9987;104.83;1043.8;1
15-May-2008;7;105.27;1047.5;1
16-May-2008;6.9895;104.74;1049.4;1
19-May-2008;6.9712;104.1;1042.2;1
20-May-2008;6.978;104.15;1039.9;1
21-May-2008;6.9597;103.2;1043.2;1
22-May-2008;6.9428;102.85;1047.6;1
23-May-2008;6.9498;104.13;1043.1;1
26-May-2008;;103.3;1044.4;1
27-May-2008;6.9432;103.36;1048.7;1
28-May-2008;6.9408;104.05;1045;1
29-May-2008;6.9402;104.85;1037.7;1
30-May-2008;6.9472;105.66;1031.4;1
02-Jun-2008;6.9372;105.45;1026.7;1
03-Jun-2008;6.9295;104.25;1026.9;1
04-Jun-2008;6.9356;105.15;1016.6;1
05-Jun-2008;6.9394;105.4;1015.2;1
06-Jun-2008;6.9238;106.1;;1
09-Jun-2008;6.9238;105.25;1022.5;1
10-Jun-2008;6.9199;106.7;1028.8;1
11-Jun-2008;6.9209;107.43;1028.8;1
12-Jun-2008;6.9015;107.28;1027.3;1
13-Jun-2008;6.9018;107.9;1029.9;1
16-Jun-2008;6.9028;108.25;1034.6;1
17-Jun-2008;6.8919;107.85;1040.8;1
18-Jun-2008;6.8823;107.9;1030.2;1
19-Jun-2008;6.8796;107.65;1022.6;1
20-Jun-2008;6.8826;107.88;1026.4;1
23-Jun-2008;6.8676;107.36;1026.7;1
24-Jun-2008;6.8736;108.1;1033.4;1
25-Jun-2008;6.8684;107.81;1034.5;1
26-Jun-2008;6.8634;107.97;1035;1
27-Jun-2008;6.861;106.92;1035;1
30-Jun-2008;6.8591;106.4;1043.4;1
01-Jul-2008;6.8608;106.22;1043.9;1
02-Jul-2008;6.8621;106;1045.7;1
03-Jul-2008;6.8529;106;1047.1;1
04-Jul-2008;6.8639;106.75;1037.6;1
07-Jul-2008;6.8567;107.3;1047.6;1
08-Jul-2008;6.8581;107.06;1041;1
09-Jul-2008;6.8632;107.47;1031.7;1
10-Jul-2008;6.8489;106.9;1014.7;1
11-Jul-2008;6.8397;107.02;1000.2;1
14-Jul-2008;6.8266;106.7;1002;1
15-Jul-2008;6.823;105.85;1003.7;1
16-Jul-2008;6.8128;104.79;1006.3;1
17-Jul-2008;6.8189;104.9;1007.6;1
18-Jul-2008;6.8238;106.45;1009.9;1
21-Jul-2008;6.8271;;1012.6;1
22-Jul-2008;6.8219;106.48;1015.8;1
23-Jul-2008;6.8279;107.33;1017.5;1
24-Jul-2008;6.8297;107.85;1013.4;1
25-Jul-2008;6.8255;107.32;1008.9;1
28-Jul-2008;6.8277;107.98;1007.8;1
29-Jul-2008;6.8205;107.4;1006.2;1
30-Jul-2008;6.8351;108.1;1010;1
31-Jul-2008;6.8388;107.99;1008.5;1
01-Aug-2008;6.8423;107.62;1011.5;1
04-Aug-2008;6.8471;107.55;1013.8;1
05-Aug-2008;6.8501;108.2;1016.9;1
06-Aug-2008;6.8525;108.42;1017.3;1
07-Aug-2008;6.8555;109.4;1016.5;1
08-Aug-2008;6.8585;109.6;1015.6;1
11-Aug-2008;6.8638;109.93;1023.3;1
12-Aug-2008;6.8659;110.16;1033.6;1
13-Aug-2008;6.8628;108.8;1033.4;1
14-Aug-2008;6.863;109.4;1037.8;1
15-Aug-2008;6.8649;110.3;;1
18-Aug-2008;6.8665;110.17;1038.5;1
19-Aug-2008;6.8599;110;1043.8;1
20-Aug-2008;6.8529;109.87;1047.5;1
21-Aug-2008;6.8518;109.7;1049.1;1
22-Aug-2008;6.8357;108.65;1051.5;1
25-Aug-2008;6.8397;110.27;1054.5;1
26-Aug-2008;6.84;109.45;1073.2;1
27-Aug-2008;6.8415;109.28;1086.1;1
28-Aug-2008;6.8326;109;1085.1;1
29-Aug-2008;6.8345;109.1;1081.8;1
01-Sep-2008;;108.5;1087;1
02-Sep-2008;6.8359;108.25;1108.1;1
03-Sep-2008;6.8398;108.9;1117.7;1
04-Sep-2008;6.841;108.1;1151.6;1
05-Sep-2008;6.8436;106.75;1135.7;1
08-Sep-2008;6.8455;108.5;1126.5;1
09-Sep-2008;6.8399;107.5;1092.6;1
10-Sep-2008;6.8406;107.15;1101;1
11-Sep-2008;6.8457;107.4;1089.7;1
12-Sep-2008;6.8458;107.16;1106;1
15-Sep-2008;;;;1
16-Sep-2008;6.8203;104.3;1108.7;1
17-Sep-2008;6.829;106.2;1150.7;1
18-Sep-2008;6.8201;104.55;1134.2;1
19-Sep-2008;6.8276;107;1146.7;1
22-Sep-2008;6.8243;106.5;1135.5;1
23-Sep-2008;6.8009;;1135.6;1
24-Sep-2008;6.8129;105.5;1150.6;1
25-Sep-2008;6.8197;105.8;1153.9;1
26-Sep-2008;6.8183;105.9;1161.4;1
29-Sep-2008;;106.7;1157.5;1
30-Sep-2008;;104.3;1187.7;1
01-Oct-2008;;105.9;1214.8;1
02-Oct-2008;;105.8;1191.2;1
03-Oct-2008;;105.04;;1
06-Oct-2008;6.8321;103.7;1210.3;1
07-Oct-2008;6.8345;102.95;1261.9;1
08-Oct-2008;6.8319;99.9;1334.7;1
09-Oct-2008;6.831;100.5;1372.7;1
10-Oct-2008;6.8327;99;1420.3;1
13-Oct-2008;6.8287;;1372.8;1
14-Oct-2008;6.8278;102.8;1252.2;1
15-Oct-2008;6.8272;101.4;1205;1
16-Oct-2008;6.8295;100.2;1236.3;1
17-Oct-2008;6.8311;101.6;1327.8;1
20-Oct-2008;6.8297;102.2;1337.2;1
21-Oct-2008;6.8309;101.8;1305.2;1
22-Oct-2008;6.8339;99.65;1323.9;1
23-Oct-2008;6.8368;97.5;1365.4;1
24-Oct-2008;6.8357;95.5;1414.3;1
27-Oct-2008;6.836;94;1429.6;1
28-Oct-2008;6.8369;93.6;1432.1;1
29-Oct-2008;6.8318;97.5;1478.5;1
30-Oct-2008;6.827;98.5;1414.7;1
31-Oct-2008;6.8258;98.3;1291.4;1
03-Nov-2008;6.8288;;1277.1;1
04-Nov-2008;6.8261;99;1283.6;1
05-Nov-2008;6.824;99.75;1281.5;1
06-Nov-2008;6.8252;97.9;1265.9;1
07-Nov-2008;6.8277;97.4;1320.2;1
10-Nov-2008;6.8252;99;1339.5;1
11-Nov-2008;6.8265;98;1324.5;1
12-Nov-2008;6.8291;97.55;1337;1
13-Nov-2008;6.8295;95.6;1346.3;1
14-Nov-2008;6.8289;97.1;1393.9;1
17-Nov-2008;6.8303;97;1390.5;1
18-Nov-2008;6.828;96.65;1409.7;1
19-Nov-2008;6.8293;96.5;1425.2;1
20-Nov-2008;6.8307;95;1449;1
21-Nov-2008;6.8317;94.2;1488.4;1
24-Nov-2008;6.8304;94.2;1509;1
25-Nov-2008;6.8284;96.65;;1
26-Nov-2008;6.8272;95;;1
27-Nov-2008;6.8292;95.1;1489.9;1
28-Nov-2008;6.8349;95.25;1482.7;1
01-Dec-2008;6.8505;95.3;1463.3;1
02-Dec-2008;6.8527;93.2;1461.2;1
03-Dec-2008;6.8502;93.25;1459.4;1
04-Dec-2008;6.8502;93;1463.6;1
05-Dec-2008;6.8482;92.5;1473.2;1
08-Dec-2008;6.8509;92.8;1481.5;1
09-Dec-2008;6.8479;92.8;1456.8;1
10-Dec-2008;6.8475;92.6;1445;1
11-Dec-2008;6.8471;92.4;1418.7;1
12-Dec-2008;6.8451;89.3;1350.2;1
15-Dec-2008;6.8442;91;1359.4;1
16-Dec-2008;6.8433;90.5;1350.8;1
17-Dec-2008;6.8353;89;1357.3;1
18-Dec-2008;6.8322;87.5;1323.1;1
19-Dec-2008;6.8357;89.2;1296.5;1
22-Dec-2008;6.8377;89.98;1289.9;1
23-Dec-2008;6.8389;;1296.7;1
24-Dec-2008;6.8397;90.4;1333.7;1
26-Dec-2008;6.8362;90.4;1319;1
29-Dec-2008;6.8357;90.55;1285.9;1
30-Dec-2008;6.8353;90.75;1281.8;1
31-Dec-2008;6.8346;;1257.5;1
02-Jan-2009;;;1257.5;1
05-Jan-2009;6.8367;92;1320.2;1
06-Jan-2009;6.8384;93.1;1307.3;1
07-Jan-2009;6.8389;93.9;1312.2;1
08-Jan-2009;6.8375;92.8;1292.1;1
09-Jan-2009;6.8363;91.15;1321;1
12-Jan-2009;6.8382;;1329.3;1
13-Jan-2009;6.8395;89.45;1360.3;1
14-Jan-2009;6.8399;89.5;1362.4;1
15-Jan-2009;6.8392;89.2;1344.6;1
16-Jan-2009;6.8383;90.3;1372.6;1
19-Jan-2009;6.836;91.03;1372;1
20-Jan-2009;6.8385;90.4;1359.9;1
21-Jan-2009;6.8396;89.9;1375.6;1
22-Jan-2009;6.8373;89.15;1374.5;1
23-Jan-2009;6.838;88.55;1371.8;1
26-Jan-2009;;88.88;;1
27-Jan-2009;;89.45;;1
28-Jan-2009;;89.1;1391;1
29-Jan-2009;;90.42;1383.1;1
30-Jan-2009;;89.6;1368.5;1
02-Feb-2009;6.8397;89.75;1382.5;1
03-Feb-2009;6.8398;89.7;1392.1;1
04-Feb-2009;6.8348;89.4;1390.5;1
05-Feb-2009;6.836;89.4;1376.2;1
06-Feb-2009;6.8371;90.92;1382.7;1
09-Feb-2009;6.8346;91.55;1379.1;1
10-Feb-2009;6.833;91.4;1376.2;1
11-Feb-2009;6.8337;;1387;1
12-Feb-2009;6.8327;90;1397.7;1
13-Feb-2009;6.8334;91;1394.8;1
16-Feb-2009;;91.6;1402.2;1
17-Feb-2009;6.8352;92.5;1411.4;1
18-Feb-2009;6.8363;92.27;1444.6;1
19-Feb-2009;6.8369;93.65;1465.7;1
20-Feb-2009;6.8357;94.05;1474;1
23-Feb-2009;6.8337;93;1500.5;1
24-Feb-2009;6.8358;95.1;1496.6;1
25-Feb-2009;6.8361;96.9;1510.8;1
26-Feb-2009;6.8371;97.8;1508.2;1
27-Feb-2009;6.8379;97.55;1516.4;1
02-Mar-2009;6.8389;97.5;1525.2;1
03-Mar-2009;6.8392;97.45;;1
04-Mar-2009;6.8395;98.47;1570.4;1
05-Mar-2009;6.8365;99.25;1559.5;1
06-Mar-2009;6.837;98.15;1545.3;1
09-Mar-2009;6.8355;98.2;1567.7;1
10-Mar-2009;6.8358;98.9;1548.8;1
11-Mar-2009;6.8347;98.58;1529.5;1
12-Mar-2009;6.8339;96.3;1480;1
13-Mar-2009;6.8334;97.6;1487.4;1
16-Mar-2009;6.8349;98.2;1482.4;1
17-Mar-2009;6.8327;98.45;1458;1
18-Mar-2009;6.8319;98.5;1416.7;1
19-Mar-2009;6.8301;95.4;1415.4;1
20-Mar-2009;6.8293;;1391.4;1
23-Mar-2009;6.8304;96.2;1399.3;1
24-Mar-2009;6.8301;97.85;1396.3;1
25-Mar-2009;6.8328;97.8;1382.1;1
26-Mar-2009;6.8321;97.77;1384.8;1
27-Mar-2009;6.8317;98.5;1343.7;1
30-Mar-2009;6.834;98.15;1328.9;1
31-Mar-2009;6.8359;98.1;1377.1;1
01-Apr-2009;6.8349;98.85;1398.2;1
02-Apr-2009;6.8341;98.75;1376.8;1
03-Apr-2009;6.832;100;1349.5;1
06-Apr-2009;;100.8;1332.6;1
07-Apr-2009;6.834;100.6;1316.2;1
08-Apr-2009;6.837;100.4;1324.3;1
09-Apr-2009;6.8358;99.8;1346.8;1
10-Apr-2009;6.8347;100.65;1337.2;1
13-Apr-2009;6.8332;100.4;1321.3;1
14-Apr-2009;6.8296;99.85;1332.2;1
15-Apr-2009;6.8293;98.8;1325.3;1
16-Apr-2009;6.8301;99.45;1337.6;1
17-Apr-2009;6.8311;99.7;1325.9;1
20-Apr-2009;6.8329;98.85;1328.1;1
21-Apr-2009;6.8342;98.05;1340.6;1
22-Apr-2009;6.8306;98.2;1352.4;1
23-Apr-2009;6.8295;97.82;1345.9;1
24-Apr-2009;6.8273;97.8;1349.1;1
27-Apr-2009;6.8253;96.7;1341.7;1
28-Apr-2009;6.8274;96;1340.3;1
29-Apr-2009;6.8265;;1351.7;1
30-Apr-2009;6.825;97.6;1348;1
01-May-2009;;99.1;;1
04-May-2009;6.8225;;1307.3;1
05-May-2009;6.8201;;;1
06-May-2009;6.8232;;1274.6;1
07-May-2009;6.823;98.7;1278.5;1
08-May-2009;6.8221;99.3;1262.4;1
11-May-2009;6.822;98.5;1256;1
12-May-2009;6.8242;97.3;1236.1;1
13-May-2009;6.8235;96.2;1244.8;1
14-May-2009;6.825;95.5;1238.9;1
15-May-2009;6.8247;96.03;1259.7;1
18-May-2009;6.8267;94.85;1261.7;1
19-May-2009;6.826;96.4;1267.5;1
20-May-2009;6.8251;95.92;1243.4;1
21-May-2009;6.8245;94.5;1250.2;1
22-May-2009;6.8239;94.15;1247.6;1
25-May-2009;;94.5;1242.4;1
26-May-2009;6.8285;94.7;1252.5;1
27-May-2009;6.8324;95.4;1260.2;1
28-May-2009;;95.93;1258.8;1
29-May-2009;;96.5;1272.9;1
01-Jun-2009;6.8317;94.9;1258.8;1
02-Jun-2009;6.8309;96.3;1248.7;1
03-Jun-2009;6.8302;95.65;1237.3;1
04-Jun-2009;6.8325;96.15;1236.7;1
05-Jun-2009;6.8334;96.75;1246.5;1
08-Jun-2009;6.8365;98.42;1245.4;1
09-Jun-2009;6.8366;98.1;1251.5;1
10-Jun-2009;6.8336;97.6;1258.4;1
11-Jun-2009;6.8348;98.02;1252.8;1
12-Jun-2009;6.8325;97.75;1251.3;1
15-Jun-2009;6.8343;98.22;1251.4;1
16-Jun-2009;6.8368;96.85;1260.9;1
17-Jun-2009;6.834;96.45;1266.1;1
18-Jun-2009;6.8321;95.75;1260;1
19-Jun-2009;6.8338;96.6;1263.2;1
22-Jun-2009;6.8328;96;1266.4;1
23-Jun-2009;6.8339;95.2;1270.4;1
24-Jun-2009;6.8316;95.41;1287.7;1
25-Jun-2009;6.8331;96.2;1281;1
26-Jun-2009;6.8328;95.76;1283.6;1
29-Jun-2009;6.8316;95.35;1286.9;1
30-Jun-2009;6.8319;95.95;1284.7;1
01-Jul-2009;6.8325;96.8;1277.9;1
02-Jul-2009;6.8309;96.58;1269.1;1
03-Jul-2009;6.8333;95.8;1263.5;1
06-Jul-2009;6.833;95.45;1272.2;1
07-Jul-2009;6.8326;95.32;1267;1
08-Jul-2009;6.8336;94.6;1268.6;1
09-Jul-2009;6.8325;93.25;1278.8;1
10-Jul-2009;6.8313;93.08;1278.9;1
13-Jul-2009;6.832;92.6;1277.7;1
14-Jul-2009;6.8332;93.05;1291.4;1
15-Jul-2009;6.8328;93.56;1295.7;1
16-Jul-2009;6.8315;94.32;1282.6;1
17-Jul-2009;6.831;93.65;1266.7;1
20-Jul-2009;6.8321;;1261.2;1
21-Jul-2009;6.8311;94;1252.5;1
22-Jul-2009;6.8309;93.5;1250;1
23-Jul-2009;6.8307;94.2;1251;1
24-Jul-2009;6.8318;94.7;1250.6;1
27-Jul-2009;6.8316;94.85;1247.5;1
28-Jul-2009;6.831;95.07;1246.4;1
29-Jul-2009;6.8314;94.2;1241.9;1
30-Jul-2009;6.8335;95;1239.5;1
31-Jul-2009;6.8323;95.33;1240.5;1
03-Aug-2009;6.831;94.73;1230.7;1
04-Aug-2009;6.8303;95.22;1222.3;1
05-Aug-2009;6.8306;95;1218.7;1
06-Aug-2009;6.8304;95.15;1220.9;1
07-Aug-2009;6.8316;95.4;1222.8;1
10-Aug-2009;6.8346;97.25;1226.3;1
11-Aug-2009;6.8352;96.7;1223.6;1
12-Aug-2009;6.8351;95.52;1237.7;1
13-Aug-2009;6.8343;96.1;1248.1;1
14-Aug-2009;6.8328;95.3;1237.1;1
17-Aug-2009;6.8333;94.6;1235;1
18-Aug-2009;6.8339;94.75;1249.2;1
19-Aug-2009;6.8329;94.6;1256.7;1
20-Aug-2009;6.8318;94.38;1250.5;1
21-Aug-2009;6.8313;93.9;1247.8;1
24-Aug-2009;6.8309;94.65;1248.2;1
25-Aug-2009;6.8311;94;1242.1;1
26-Aug-2009;6.8313;94;1246.7;1
27-Aug-2009;6.832;93.9;1248.1;1
28-Aug-2009;6.8309;93.75;1248.9;1
31-Aug-2009;6.8312;92.7;1244.9;1
01-Sep-2009;6.8308;93.1;1246.9;1
02-Sep-2009;6.8316;92.87;1245.8;1
03-Sep-2009;6.8307;92.25;1249.8;1
04-Sep-2009;6.831;92.63;1246.9;1
07-Sep-2009;6.8305;93.15;1243.8;1
08-Sep-2009;6.83;92.9;1235;1
09-Sep-2009;6.8292;92.37;1232.1;1
10-Sep-2009;6.8288;92.2;1225.9;1
11-Sep-2009;6.8282;91.4;1225.9;1
14-Sep-2009;6.828;90.4;1222.1;1
15-Sep-2009;6.8284;91.03;1224.8;1
16-Sep-2009;6.8281;90.97;1220.6;1
17-Sep-2009;6.8272;91.15;1211.6;1
18-Sep-2009;6.8271;91.2;1206.1;1
21-Sep-2009;6.828;;1208;1
22-Sep-2009;6.8289;;1205.8;1
23-Sep-2009;6.8271;;1204.1;1
24-Sep-2009;6.828;91.28;1195.4;1
25-Sep-2009;6.8287;90.7;1196.4;1
28-Sep-2009;6.8279;88.9;1192.9;1
29-Sep-2009;6.8288;90.1;1192.8;1
30-Sep-2009;6.829;89.77;1188.7;1
01-Oct-2009;;89.82;1181.4;1
02-Oct-2009;;89.5;;1
05-Oct-2009;;89.8;1175.2;1
06-Oct-2009;;89.1;1173.2;1
07-Oct-2009;;88.9;1170.2;1
08-Oct-2009;;88.45;1170.8;1
09-Oct-2009;6.827;89.2;1168.4;1
12-Oct-2009;;;;1
13-Oct-2009;6.827;90.02;1170;1
14-Oct-2009;6.8269;89.3;1168;1
15-Oct-2009;6.8267;89.4;1167.7;1
16-Oct-2009;6.827;90.9;1158.4;1
19-Oct-2009;6.8275;90.9;1158.8;1
20-Oct-2009;6.8273;90.4;1176.2;1
21-Oct-2009;6.8278;90.81;1166.7;1
22-Oct-2009;6.8272;91.15;1179.1;1
23-Oct-2009;6.8275;91.65;1183.2;1
26-Oct-2009;6.828;91.87;1184.6;1
27-Oct-2009;6.8284;92.07;1180.4;1
28-Oct-2009;6.8283;91.15;1187.1;1
29-Oct-2009;6.8285;90.3;1193.6;1
30-Oct-2009;6.8281;91.38;1200.6;1
02-Nov-2009;6.8282;90;1182.5;1
03-Nov-2009;6.8279;;1182;1
04-Nov-2009;6.828;90.18;1178.4;1
05-Nov-2009;6.8277;90.47;1179.8;1
06-Nov-2009;6.8276;90.7;1168;1
09-Nov-2009;6.8273;90.12;1171.2;1
10-Nov-2009;6.8268;89.96;1161.6;1
11-Nov-2009;6.8267;89.6;1158.7;1
12-Nov-2009;6.8268;89.95;1159.5;1
13-Nov-2009;6.8273;90.23;1157.4;1
16-Nov-2009;6.8272;89.57;1161.1;1
17-Nov-2009;6.8271;89.05;1155.1;1
18-Nov-2009;6.8275;89.25;1152.8;1
19-Nov-2009;6.8274;89.31;1153.3;1
20-Nov-2009;6.8278;88.9;1156.2;1
23-Nov-2009;6.8279;;1162.6;1
24-Nov-2009;6.8276;88.88;1157.1;1
25-Nov-2009;6.8275;88.35;1156.1;1
26-Nov-2009;6.8268;87.35;1155;1
27-Nov-2009;6.8269;86;1153.6;1
30-Nov-2009;6.8272;86.75;1167.4;1
01-Dec-2009;6.827;86.9;1161.8;1
02-Dec-2009;6.8268;87;1162.2;1
03-Dec-2009;6.827;87.7;1154.4;1
04-Dec-2009;6.8272;88.2;1155.7;1
07-Dec-2009;6.8278;90;1153.3;1
08-Dec-2009;6.8277;89;1155.1;1
09-Dec-2009;6.8279;88.4;1161.6;1
10-Dec-2009;6.8276;87.85;1161.8;1
11-Dec-2009;6.8277;88.73;1163.2;1
14-Dec-2009;6.8279;88.5;1164.9;1
15-Dec-2009;6.8278;88.7;1163.6;1
16-Dec-2009;6.828;89.6;1161.6;1
17-Dec-2009;6.8281;90.1;1166;1
18-Dec-2009;6.8284;89.65;1173.7;1
21-Dec-2009;;90.4;;1
22-Dec-2009;6.8285;91.37;1179.6;1
23-Dec-2009;6.8287;;1183.4;1
24-Dec-2009;6.8285;91.67;;1
28-Dec-2009;6.8282;91.55;1176.7;1
29-Dec-2009;6.8282;91.73;1169.9;1
30-Dec-2009;6.8283;92.06;1170.9;1
31-Dec-2009;6.8282;;1167.6;1
04-Jan-2010;6.8281;93.05;1167.6;1
05-Jan-2010;6.8278;91.75;1156.2;1
06-Jan-2010;6.8277;91.6;1144.3;1
07-Jan-2010;6.8276;92.2;1138.2;1
08-Jan-2010;6.8279;93.3;1133.2;1
11-Jan-2010;6.8275;;1132.9;1
12-Jan-2010;6.8274;92.25;1119.8;1
13-Jan-2010;6.8273;91.12;1124.2;1
14-Jan-2010;6.8272;91.75;1126.4;1
15-Jan-2010;6.8271;91.1;1122.1;1
18-Jan-2010;;90.9;;1
19-Jan-2010;6.827;90.5;1126.9;1
20-Jan-2010;6.8273;91.15;1124.3;1
21-Jan-2010;6.8272;91.55;1132.3;1
22-Jan-2010;6.8271;89.95;1138.5;1
25-Jan-2010;6.827;90.09;1150.1;1
26-Jan-2010;6.8269;90.4;1149.1;1
27-Jan-2010;6.827;89.2;1151.2;1
28-Jan-2010;6.8271;90.31;1159.4;1
29-Jan-2010;6.827;89.85;1156.5;1
01-Feb-2010;6.8271;90.2;1157.9;1
02-Feb-2010;6.8271;90.82;1167.8;1
03-Feb-2010;6.8269;90.4;1160.1;1
04-Feb-2010;6.827;90.9;1152.2;1
05-Feb-2010;6.8272;89.67;1153.3;1
08-Feb-2010;6.8273;89.4;1171;1
09-Feb-2010;6.8271;89.38;1172.6;1
10-Feb-2010;6.8269;89.8;1166.6;1
11-Feb-2010;6.827;;1157.9;1
12-Feb-2010;6.8269;89.68;1157.1;1
15-Feb-2010;;90.17;;1
16-Feb-2010;;89.8;1154.9;1
17-Feb-2010;;90.32;1152.9;1
18-Feb-2010;;91.08;1142.7;1
19-Feb-2010;;91.9;1147.5;1
22-Feb-2010;6.8271;91.64;;1
23-Feb-2010;6.827;91.1;1149.3;1
24-Feb-2010;6.8271;90.23;1148.5;1
25-Feb-2010;6.827;89.65;1156.1;1
26-Feb-2010;6.8269;89.25;1158.4;1
01-Mar-2010;6.8267;89;;1
02-Mar-2010;6.8268;89.3;1152.6;1
03-Mar-2010;6.8266;88.7;1146.5;1
04-Mar-2010;6.8265;88.45;1144.6;1
05-Mar-2010;6.8266;89.25;1140.1;1
08-Mar-2010;6.8266;90.43;1132.6;1
09-Mar-2010;6.8265;90;1134.5;1
10-Mar-2010;6.8264;90.02;1130.8;1
11-Mar-2010;6.8263;90.45;1133.6;1
12-Mar-2010;6.8262;90.63;1128.3;1
15-Mar-2010;6.8261;90.7;1131.1;1
16-Mar-2010;6.8263;90.25;1133.9;1
17-Mar-2010;6.8262;90.43;1133.7;1
18-Mar-2010;6.8262;90.17;1129.5;1
19-Mar-2010;6.8263;90.46;1131.3;1
